id	电影名	内容简介	主演	导演	编剧	评分	预告片URL
3324093	游侠红牡丹	明朝万历某年，宦官当权，厂卫当道，加上天灾连连，百姓生活在水深火热之中。 原中州捕快文浩（吴樾饰）性格嫉恶如仇，看不惯朝廷的昏庸无为，不愿继续充当朝廷的爪牙与民为敌，故辞去捕快一职，浪迹江湖，除恶扬善，做了一名真正的侠士，名扬万里。百姓无不顶礼膜拜，而官府则视其为洪水猛兽，无不想杀之后快。因文浩每次作案均以面罩遮脸，并以带有红牡丹标记的飞镖做为武器，所以人送外号“红牡丹”。 阔别三年之后，红牡丹再次回到了中州城，正好遇见开武馆的曾善（张贺军饰）和儿子大武（史林饰）领着一帮灾民聚在陈老板的中裕粮行门口要求开仓济粮。陈老板（舒长青饰）仗着有官府撑腰，蛮横无理地拒绝开仓，并吩咐衙役对百姓动武，红牡丹出现制止，并成功胁迫陈老板将粮仓打开。 红牡丹夜访曾家，拿走曾善整理的中州富绅名册，挨家挨户发镖下书，要求富绅们交出钱粮以救济百姓渡过灾荒，就连中州县令（文谦饰）也不例外地收到了镖书。正在县令和富绅们一筹莫展之际，东厂朱公公（刘长生饰）亲临中州，众人以为此番终于可得解救，无不大喜。 老奸巨猾的朱公公欲以狸猫换太子之计将钱粮转移并换成假的，一方面擒获红牡丹，一方面将众富绅上交的钱粮据为己有。待曾善等人发现中计时，校场内已混战一片，朱公公手下的“魑、魅、魍、魉”四大高手武艺非凡，将红牡丹和大武围困得半点喘息机会都无，曾善为救他二人，不幸死在“魑、魅、魍、魉”手下。 曾善之女慈君（牛梦尧饰）难抑丧父之痛，对红牡丹怨恨有加，后经大武解释，逐渐接受红牡丹所为。为躲避追杀，三人一同逃出曾家，藏身山神庙中疗伤。 得知府库下落的红牡丹，欲前往劫粮，不料朱公公已设下陷阱等君入瓮。于是，盛满钱粮的府库内又是一场恶斗……	吴樾,牛梦尧,刘长生	陈东村	谢文礼	3.9	 
3324399	迷城	历史系大二学生赵坡（郭晓然 饰）是一个出身贫寒的男孩，他诚实善良、内向羞涩，周围的同学除了高干军队子弟就是来自富商海归的家庭，与他们比起来，赵坡俨然是一只寒酸可怜的丑小鸭。偶然的机会，他结识了发廊洗头妹甘秀（霍思燕 饰），这是一个出淤泥而不染的清纯女孩，为了养活智障的弟弟辛苦赚钱。某天，赵坡带着甘秀和同乡何昌兴（赵志刚 饰）、杜永庆（唐以诺 饰）外出游玩。但是却目睹两名同乡兽性大发，玷污了甘秀。在此之后，甘秀从赵坡的生活中彻底消失，他四处寻找，似乎进入了一个扑朔迷离的世界…… 本片荣获第13届上海国际电影节传媒大奖最佳导演奖和最佳新人奖。©豆瓣	霍思燕,郭晓然,葛思然	章家瑞	邱刚健	6.2	 
3328336	30分鐘戀愛	三对分别来自香港、上海和韩国的恋人同时来到云南旅游，期望通过散心解决掉他们各自感情中的问题。来自香港已结婚七年的Mike（吴镇宇）和阿翠（袁咏仪）本有很深的情感基础，却因金融风暴导致的生活压力失却当年的爱情；来自上海结婚不久的柳百生（陆毅）和徐静（韩晓）正为婚后两人对事业与家庭如何兼顾持不同意见而痛苦；而来自韩国正在拍拖的年轻人宋子明（吴智昊）和Bo Bo（尹誉俐）则是一个渴望天长地久，一个只愿“曾经拥有”。 他们的各种问题均被世博园导游小姐刘海（林心如）这位有心人看在了眼里，经过她的一番穿针引线，大部分问题得以顺利化解。可是对于自己的爱情麻烦，刘梅却一时无措不知如何是好。©豆瓣	吴镇宇,袁咏仪,林心如	赵崇基	林爱华	6.1	 
3332463	十八个手印	1978年改革开放初期，百业待兴。安徽凤阳人因连年灾害穷困潦倒，苦不堪言，不得不逃到外省乞讨为生。是年，陈开元（李心敏 饰）调任凤阳县县委书记，他审时度势，顶住革委会高主任等保守势力的政治压力，深入基层群众了解当前各地的现状和疾苦。 小岗村生产队长严家昌暗中引导村民“分田到组”，调动农民的生产积极性。小岗村的做法得到陈开元的支持和鼓励，不顾病体帮助严开拓一条改革自救之路。小岗村十八户村民冒着违反原则的危险在大包干协议书上按下了手印……©豆瓣	李心敏,王志刚,张兆北	高峰	邢原平	7.4	 
3332466	二小放牛郎	抗日战争时期，河北省涞源县上庄村，有个放牛娃王二小（丁俨 饰），父母被鬼子杀害后他参加了儿童团。一次，八路军县大队打了一个漂亮的伏击战，吃亏的鬼子展开疯狂扫荡，到处寻找八路军后方机关和伤病员。二小主动请缨进城为伤员买药，立功心切的二小满以为完成任务会得到货郎爷爷的表扬，不料对他未经批准独自行动的做法货郎爷爷进行了批评。进山送药途中，货郎爷爷遇难牺牲，小伙伴告诉他，舅舅狗剩当了汉奸，二小不敢相信自己的耳朵。鬼子小野带人突然包围了村子，威逼乡亲们说出八路军后方机关，残忍杀害了小伙伴秫秸，二小挺身而出，说自己知道八路军在哪儿，叫小野放过众乡亲。小野信以为真......©豆瓣	丁俨,沈丹萍,李加西	张驰	熊郁	7.1	 
3332640	愚公移山	本片根据太钢工人、劳动模范李双良真实事迹改编。 李双良在退休后，开始对给城市环境造成污染，给百姓健康带来危害的废渣山进行治理，通过十年辛勤的工作，将太钢曾经的废渣场变成了美丽的花园。	郭晓东,董洁,王庆祥	霍建起	思芜	7.3	 
3337829	上海公园	即将前往南方工作的吴正冬（魏云 饰），临走前的那一晚，在多年后的同学聚会上，与已婚的昔日恋人杜蕊蕊（褚颖颖 饰）重逢。此时的两人，早已不再意气风发执着于梦想。吴正冬变得不再骄傲，杜蕊蕊变得不再天真。生活，正改变着他们。唯一没有变化的，是彼此心中的深爱。过去情感上的创伤并没有因时间流逝而得以平复，这段校园恋的后遗症还在延续…… 面对曾经失去的那份爱那个人，生活轨迹早已不同的两人，是选择逃避？克制？还是隐忍？这段旧情在现实之下将如何发展？©豆瓣	魏云,褚颖颖,大庆	黄凯	黄凯	6.8	 
33400376	平原上的夏洛克	超英翻盖新房 ，占义、树河前来帮忙，没想到树河却因意外车祸入院，司机肇事逃逸，超英和占义化身“平原侦探”，踏上了一段令人啼笑皆非的荒诞追凶之旅。	徐朝英,张占义,宿树合	徐磊	徐磊	7.9	http://vt1.doubanio.com/202003221535/3b4e7d025883cdc832a09f94dac7d8c5/view/movie/M/302550747.mp4
33436135	只有芸知道	改编自冯小刚挚友的真实爱情经历，讲述了隋东风和罗芸之间相濡以沫的动人爱情故事。但罗芸隐藏了一个只有她知道的秘密，秘密的背后却是她对隋东风刻骨铭心的爱…… 	黄轩,杨采钰,徐帆	冯小刚	张翎	6.4	http://vt1.doubanio.com/202003221529/0f591acc851f3820f5822c98093e809c/view/movie/M/302560729.mp4
33447654	东游	执掌风霖的东海龙女（李沁谣饰）因失去记忆，化成一条鱼，意外遇到和自己有宿世因缘的韩湘子（张远饰），二人受说书人的点化，一路向东历练寻找龙门。 在帮助龙女“跃龙门”的奇幻之旅中，韩湘子也逐渐领悟了爱的真谛和人间大义，千年东游不负深情。	张远,李沁谣,罗家英	董伟	叶蘅	3.9	http://vt1.doubanio.com/202003230143/ee5c73d80af5056db4bc35412079a8dc/view/movie/M/302540464.mp4
33457546	鱼乐园	北京青年章小鱼从小父母离异，被爷爷和叔叔抚养长大，他对亲情、爱情、友情的定义模糊不定，一直迷失在这都市当中。在好友的帮助下，他学会了主动寻求自己的爱情。	李博光,李海峰,马伊芙	柴小雨	柴小雨	7.1	 
3348755	网络妈妈	彩色故事片《网络妈妈》是根据江西省劳动模范、“全国十大优秀母亲”、“中国互联网十大新闻人物”——江西省弋阳县网络妈妈刘焕荣的爱心事迹再度创作的一部真情故事片。 故事发生在江西省赣东北地区一个美丽而又纯朴的小山城。有这样一所农垦学校，学校里有一位清纯可爱、聪明活泼的初中学生，名叫刘学萍(片中改名为刘学萍)，在学校里她是一位勤劳好学、积极向上的班干部，在家里她是一个肯干家务、极其孝顺的孩子，奶奶和父母都非常喜欢她……	张剑虹,潘伊笑,马妞	周勇	赵俊梅	3.3	 
34441267	海面上漂过的奖杯	《海面上漂过的奖杯》讲述了一个失败的演员逃亡的故事——主角安鹏远是一个钓鱼爱好者，终于得到了一个钓鱼比赛的奖杯，却发现妻子和一个失败的导演出轨，一怒之下导演倒在了血泊之中，被警方追捕的安鹏远带着一个钓鱼包在逃亡的路上闯入了一个陌生女人的家中……	王学兵,曹卫宇,王小欢	雎安奇	雎安奇	6.3	 
3445524	愛到盡	《愛到盡》是導演鍾德勝繼《只愛陌生人》(2005)後的最新力作，它是一個關於欺騙和背叛的同志電影。故事圍繞一位反叛的青年，其母因為接受不了他的同性戀傾向而自殺，促使他終日以毒品來麻醉自己，並開始了賣淫生涯。男友為拯救他而報警求助。進入了戒毒所的他又認識了一位前吸毒者。在離開戒毒所後，二人發展出一段曖昧的關係。怎料，竟換來不可估計的沉重後果。	李志健,叶荣煌,关逸扬	钟德胜	钟德胜	6.1	 
34605265	童童的风铃密室	本片改编自泰国流传甚广的真实恐怖事件。月黑风高之夜，冤死的泰国古曼童还魂归来！飘忽的诡影，惨白的面容，阴森的老旧古宅，诡异的姑妈，发出哭声喊声的骇人风铃，沾满鲜血刺痛眼球的白被子，阁楼里放着古曼童的诡异鸟笼，半夜镜子里的小女孩带着邪恶的笑容自掐脖子……女主角苏芸无时无刻不笼罩在巨大的恐怖之中！在无声的黑暗之中，直击灵魂深处的惊悚开始一幕幕上演，波云诡谲的剧情背后，那刺痛人心的真相让人不寒而栗！	陈法蓉,郑佩佩,安泽豪	刘宁	刘宁	3.1	http://vt1.doubanio.com/202003230051/a8ddb7a8b0248408c0f44e8cbc5562ac/view/movie/M/302500449.mp4
34606671	繼園臺七號	台灣出生，16 歲隨父到香港定居的楊凡導演，拍攝過《少女日記》、《玫瑰的故事》、《海上花》、《意亂情迷》、《美少年之戀》等多部電影，而他向外國媒體 Variety 透露，籌備十年的動畫長片《No. 7 Cherry Lane》(港片名：繼園臺七號)，將於今年釋出。 《No. 7 Cherry Lane》故事背景描述在 1967 年的六七暴動，還在英國殖民下的香港，一名大學生、單身的母親與年輕女兒，三人錯綜複雜的感情故事。有趣的是楊凡導演在 1965 年於香港定居，兩年後，香港就爆發了大規模的左派抗爭事件，根據 Variety 的報導，楊凡表示該部電影正是一封送給香港與電影的情書。	张艾嘉,赵薇,林德信	杨凡	杨凡	6.4	http://vt1.doubanio.com/202003230043/9f4a4a6e4ff4c272487b3a9c108050e0/view/movie/M/302520458.mp4
34787799	巨鳄	隐居在海外的鳄鱼研究专家罗汉，受女富商孔明珠委托，前往遍布鳄鱼的地狱岛寻找弟弟孔子豪。众人在岛上大战吸血虫、食人花后，发现一处秘密实验基地。在找到孔子豪后，罗汉用计杀死从实验基地逃跑的变异巨鳄，带领众人逃出生天。	李广斌,郭曦文,陈霖生	富贵	史超	3.3	 
34868147	新封神姜子牙	如意村百姓焚林而田，竭泽而渔，河神被派下凡惩戒。不知就里的姜子牙，误以为河神私自屠戮百姓，于是将其镇压，战斗时误伤村民。不料此举有违仙规，姜子牙被罚遭受天雷轰击十五日，仍死不认错，被仙尊贬下凡间，被青鸾所救，与如意村村民相识。不料河神冲破封印，姜子牙为恢复神力，与众人前往封神陵取回打神鞭，放下执念顿悟后与河神一战获得胜利，最终姜子牙请求天尊以凡人之躯自闭渭水河畔五十年，换取受难村民重生，为天下之事倾尽一生。	陈浩民,杜煜峰,牛泽萌	钟未溪	林剑锋	2.8	 
34869975	一车四仆	四个本来职业、性别、追求、性格完全不同的陌生人，聚在一起，因为一个共同需求，面临一个共同的尴尬，经历一个共同的辉煌，明白一个共同的道理。	王自健,胡杏儿,袁成杰	殷国君	殷国君	2.9	http://vt1.doubanio.com/202003221616/8bcfd7c4c462b91d75815ea07fd73c52/view/movie/M/302540939.mp4
34873363	花儿照相馆	年轻的摄影师郑义梦想着一夜成名，但他在实现“梦想”的道路上屡次碰壁，机缘巧合下他住进养老院，并与养老院的“四大天王”之间发生了一段啼笑皆非却又感人落泪的故事。	彭禺厶,由力,李文波	张震	董晨	6.2	 
3532446	淘气包马小跳	影片故事围绕三年级的小学生马小跳展开。马小跳可是个不寻常的孩子，他一生下来就会跳！在他的抓周仪式上，脾气火爆的马小跳更是一“跳”冲天，令所有人大吃一惊。 三年级的马小跳身边总是围绕着伶牙俐齿的“猿猴”毛超、贪吃爱睡的“企鹅”唐飞和力大无穷的“河马”张达这几个死党，当然还有无条件超级崇拜马小跳的安琪儿。 而马小跳自己心中的偶像，是班上美丽聪明、品学兼优的“芭蕾舞明星”夏林果。 马小跳在班上也有自己的对头，那就是他的同桌路曼曼和学习委员丁文涛。路曼曼最爱管着马小跳，丁文涛则总是给马小跳泼冷水。如果路曼曼和马小跳发生了火星撞地球般的冲突，还有秦老师这个马小跳最怕的人，因为秦老师最喜欢叫马小跳的家长了。一般每次被请来的都是马小跳的玩具设计师老爸——马天笑。马天笑耍起宝来一点也不比马小跳本人逊色多少，餐桌上和马小跳抢鸡腿就是最好的例子。 那么常常一“跳”冲天的马小跳，在学校和他的小伙伴究竟发生了什么样的有趣故事呢?体育课上马小跳到底跳了多高？蚂蚁大军又是怎么“占领”了路曼曼的红裙子？马小跳的偶像夏林果又是怎么为马小跳“主持正义”？马小跳怎样“跳”着见义勇为？一只鸡蛋能不能在马小跳身上平安的度过三天？马小跳和小伙伴们去野营又经历了怎么样的奇遇呢……	李世荣,姜广涛,纪元	黄莹	李薇	6.8	 
3533706	多情的小和尚	在商业竞争中，早年离异的“鲜又美”小吃店老板冷月眉与中年丧妻的“忘不了”小吃店老板“老和尚”，由于抢生意而结下了多年不解之怨。两家小吃店的小字辈宋巧英与“小和尚”却在暗暗相恋。一日，“老和尚”与冷月眉因各自变着法子抢生意吵得不可开交。幸亏陆大妈和文化站长欧阳文及时赶到，才劝住了双方的争斗。别看白天“老和尚”与冷月眉吵得凶，可一到夜晚，双方都不免感到凄凉孤寂。他们辗转反侧，各自想着心事…… 当红娘，但巧英开始还不理解。农贸市场的小贩司令。“乌贼鱼”不怀好意，早就盯上了徐娘半老风韵犹存的冷月眉。一天，他按捺不住，亲自给冷月眉送来甲鱼。不料，却遭冷拒绝，只得悻悻而去。“小和尚”一心一意要促成两老喜结良缘，在欧阳文的帮助下，绞尽脯汁，想了很多办法。而“乌贼龟”还不死心，又到冷月眉店里调戏冷月眉。“老和尚”实在看不下去，用计赶走了“乌贼鱼”。这义举感动了多年冤家冷月眉。巧英知道母亲受辱后，闯入乌宅去质问“乌贼鱼”，而“乌贼鱼”却使计刁难巧英。他要巧英转告冷月眉：只要她能烧出五样绝色菜肴，让他和他的弟兄都吃了满意，他与她的事便一笔勾销，不再纠缠。在“小和尚”的帮助下，“乌贼鱼”在规定的时间吃上了乾隆皇帝吃过的“田螺塞肉”、“甲鱼放气”等稀世菜肴。在“小和尚”的精心策划下，两个老人终于结为伉俪。“小和尚”与宋巧英也当众宣布结束秘密恋爱。	龚一飞,陶醉娟,钱程	徐昌霖	张宇清	7.7	 
3538072	谁动了我的幸福	钻石王老五牛飞（何冰 饰）事业有成，每日开着保时捷奔忙履行自己作为CEO的责任。这天，大学时曾一度谈婚论嫁的女友杨琪（梁静 饰）在失去联系多年后突然致电，令陷入沉思的牛飞不幸遭遇车祸……牛飞醒来后发现自己的生活发生了翻天覆地的变化：他不但和杨琪结婚多年还有了一个叫做嘟嘟 的女儿，成功的事业和周围的人也一下都变成了陌生人，只有几个相识多年的好友如故，而他本人从CEO变成了一家小服装店的老板。牛飞经历了这不可思议的剧变后很快陷入了琐碎的生活，在无限怀念昔日风光的同时他希望这个逼真的“梦”能快点消失。然而他渐渐发现了家庭生活的美好……©豆瓣	何冰,梁静,刘威	王冰	赵梦	7.2	 
3543910	武术班	该片是一部以奥运为主题的高清数字电影，通过描写一个业余体校的普通武术教练吴杰（吴樾饰），辛勤培养自己的学生参加奥运会的故事，展示了一个小人物真实而又感人的内心世界，表现了几代武术运动员对中华武术的炽热情感以及对于武术走向奥运会的热烈盼望和艰辛努力。	吴樾,卫华,叮铛	吴樾	郭玉波	6.7	 
3546035	高考1977	1977年，搅扰中国人民整整十个年头的文化大革命业已结束。人民的生活重新步上正轨，在这百业待兴之际，中断了多年的高考也得以恢复。 东北某农场内，生活着一群来自四面八方、身份各异的知青。他们将最好的年华献给了这片黑土地，却不知自己的明天将在何方。恢复高考的消息传到这里，让年轻人们的心再次躁动起来。适逢农场负责人老迟（孙海英 饰）正在酝酿修路计划，只要在建设中取得良好表现就有机会受推荐去年大学。知青们为此蠢蠢欲动，而另有打算的老迟却把机会给了成分不好的女孩陈琼（周显欣 饰）。原来陈琼和老迟的爱将潘志友（王学兵 饰）是一对情侣，他打算借此将二人拆散，让潘扎根于此。然而充满着理想的年轻人是会紧紧抓住这个难得的机遇，还是随波逐流接受命运的安排？©豆瓣	王学兵,孙海英,周显欣	江海洋	江海洋	7.2	 
3557515	所有梦想都开花	故事发生在广东某地。川妹子林芳（蒋勤勤 饰）己出来打工十年，她与哥哥大年（周朗 饰）及养女小燕子（赫多 饰）组成了一个奇特的家庭。经过苦熬，林芳己升至港资工厂车间副主任，后因“工卡事件”被资方除名。失业后的林芳在快餐店和跑马场打工，充分展现出川妹子那种不服输的性格，她的执着感动了资方，厂里重新返聘她回去当了培训教练。初中生张小妹（温智美 饰）来广东投奔表姐，不料却失之交臂，偶遇林芳徒弟小健（肖龙仁 饰），小健帮她造假身份进厂应聘，林芳发现其未成年劝她回家，不料此时小妹突发白血病，林芳向老板汇报了这一突发事件，黄老板（黎诺懿 饰）即刻组织全厂工人验血救人。就在这时小妹的表姐小兰（张铮 饰）出现了。©豆瓣	张铮,蒋勤勤,陈芷菁	郑华	苏润娟	7.0	 
3566498	蓝宝石	来自安徽的打工妹李小妮在上海某高级银楼做保洁员。虽然挣钱不多，工作也很辛苦，但小妮因为找了个上海老公而知足。小妮的老公名叫丁浩，从事快递工作，胸无大志却真挚纯朴。在丁浩的眼里，小妮第一，彩票第二，丁浩将发财的梦想寄托在福利彩票上，中了，发点小财；没中，捐资福利事业，算是积德行善。 小俩口的日子因为新婚燕尔而幸福甜蜜。作为没度蜜月的补偿，丁浩决定带小妮出去玩一次，在泸沽湖、千岛湖和阳澄湖之间，小妮选择了阳澄湖，理由很简单，就是花钱少。在赴阳澄湖的长途车站，小妮遇见了上次在她工作的银楼花十八万买下一枚镶嵌蓝宝石钻戒的方琳夫妇。 方琳其实就是银楼的老总，小妮来的时间短，没机会认识而已。方琳夫妇之所以报团来阳澄湖，也是想换换环境，散散心，因为人到中年事业有成的方琳开始发现自己为了事业失去得太多太多。如今四十有几的年龄，孩子没有、在大学作教授的爱人宋以谦又似乎淡薄了夫妻生活，导致日子过得富有却乏味。	张丹妮,刘洁,赵锦焘	朱枫	吴怀洁	7.0	 
3596502	唐山大地震	1976年7月27日夜，唐山地区爆发7.8级强烈地震，房屋倒塌，灾民无数。面对即将坍塌的危楼，丈夫方大强（张国强 饰）和妻子李元妮（徐帆 饰）都要去救被困的龙凤胎儿女方登（张子枫 饰）、方达（张家骏 饰）。危急时刻，方大强拦住了妻子，冲进去营救时不幸罹难。李元妮在震后发现，一双儿女被困在一块水泥板两端，若要营救，必然牺牲一方。情急之下，她做出了艰难选择——救弟弟。此事成为方登心中难以磨灭的隐痛。后来，她被军人王德清（陈道明 饰）夫妇收养。高考后，方登（张静初 饰）进入杭州医学院学习，并与研究生师兄杨志（陆毅 饰）产生了感情……方达被救却断了胳膊，李元妮以无私的母爱抚养他成人。成年后的方达（李晨 饰）去杭州闯荡，娶了媳妇小河（王子文 饰），并干出了一番事业。32年后，这家人的命运却因为5·12汶川地震再次发生了交叠……©豆瓣	徐帆,张静初,李晨	冯小刚	思芜	7.7	http://vt1.doubanio.com/202003221534/8afdd889482834036356d53212c067f5/view/movie/M/301000329-1.mp4
3598382	紫痕	美丽、冷傲的罗斑娣嫁给了比她大40岁的德泰公司老板江默村。丈夫死了，她从墓地回到家里，坐在梳妆台前，脸上浮过一丝笑意。罗斑娣来到教堂参加募捐仪式。她走到孩子们面前给他们分着糖果，一个嘴角长着黑痣的小女孩紫痕十分可爱，罗斑娣便同嬷嬷讨价还价将紫痕买了下来。她要紫痕日夜陪伴，照顾疯儿子阿良。一天，阿良听到教堂的钟声后，毒打紫痕。惊恐的紫痕哭着将房门推开。扑向早已站在门口的罗斑娣身上。罗恶狠狠地拎过紫痕训斥，并将她拉回阿良屋内。罗斑娣与管家屠依豪有私情，曾被瘫痪在床的江默村发现。儿子阿良当初是因在教堂钟声响起的那一刻，目睹了母亲和管家杀死父亲的情景，从而变成今天这个样子。如今，罗斑娣与屠依豪同进同出，俨然夫妻。狡诈的屠依豪与日本人有来往，早有独霸罗斑娣家产的野心。阿良的表哥江鸿西是个进步青年记者，他同情紫痕，并教她学文化，渐渐地俩人相爱了。罗斑娣早就有意于一表人才的江鸿西，她胁迫紫痕与阿良完婚，紫痕不从，遭到毒打。鸿西赶来探望紫痕，轻轻地为她擦着脸上的伤痕。屠依豪与罗斑娣勾结日本人，暗杀了不愿与他们合作的爱国商人林季轩一家，江鸿西在报上揭露真相，也惨遭杀害。紫痕目睹心爱的人被害，悲痛欲绝，她举刀刺向罗斑娣。突然，屠依豪拿着绳子套住了紫痕的脖子，他冷笑着告诉紫痕，罗斑娣已经喝了他下过毒的咖啡。现在他要勒死紫痕，造成她畏罪自杀的假相。千钧一发之际，阿良举斧砍死了屠依豪。紫痕被关进了牢房，惨淡的阳光照着她手中凋谢的小花上……	张力,宋佳,刘佼佼	成科	杜丽娟	6.9	 
3605468	一只花奶牛	杨家沟自然环境恶劣，村里小学因缺师资已经停摆，村长只好叫回在城里读高中的侄子杨晋生，晋生的父亲为供儿子读书，卖血染上艾滋病去世，他与年迈的祖母相依为命，由于没有生活来源，他只好答应做了小学教师。教育局连年拖欠教师工资，只好送给学校一头花奶牛作为补偿，希望用产下的奶来改善学校的设施。大龄学生杨晓凤因为经常得到杨晋生帮助，慢慢对他产生了爱慕之情。某夜突降暴雨，杨晋生为抢出教室内的教具，被坍塌的屋顶压在了木椽之下，闻讯赶来的杨晓凤套上奶牛将其救出。后来奶牛因难产死去，杨晓凤也因父亲的意外负伤不得不外出务工......©豆瓣	杨大哲,杨冬晶,关乱仓	杨瑾	杨瑾	7.0	 
3608991	五月的声音	一个关于灾难来临时，温暖传递的故事！ 一个关于地震发生后，亲人重逢的故事！ 一个关于全体民众用大爱彰显民族精神的故事！ 一个关于各级政府用行动诠释以人为本执政理念的故事！ 林小雄和董洁是一对80后的恋人。虽然他们的恋情受到父母的反对，但我行我素的林小雄仍然决定和董洁结婚。2008年5月12日一大早，他们驱车前往汶川桃坪羌寨拍结婚照；临行前，他用短信将这一消息告诉了两个女人：一个是他的母亲——外科大夫张国珍，一个是他的前女友市电台交通频道的节目主持人沈小昵。 当天上午手术的空隙，当张国珍将儿子的决定告诉自己的丈夫—副省长林仲祥时，林仲祥大光其火。在这个三口之家，父亲和儿子的矛盾由来已久。在父亲的眼里，儿子就是80后的典型代表，自私、缺乏社会责任感；连结婚这样的大事也可以瞒着自己的父母自行决定。 沈小昵得知王小雄结婚的消息后非常的无奈，她喃喃自语：是自己把小雄给弄丢了。地震发生后，她面临着一个很是尴尬的局面：一方面，在自己都毫不知情的情况下，还要肩负向公众传递正确消息的重任，另一方面，自己牵挂的人现在就在震中，并生死不明；但她做出了自己正确的选择，她冒着余震频发的危险坚守在自己的工作岗位上，用自己镇定的声音搭建起一个传递平安、获取信息的平台；在她的呼吁和感召下，市民在雨夜排起了自愿献血的人流，成千上万的社会车辆构筑成一条生命接力的长龙；她用自己的声音温暖着全市的民众，她用自己的声音感动了一个城市！ 副省长林仲祥在地震来临之际，第一时间从医院病床返回自己的岗位；第一时间赶赴震中汶川，在将政府把挽救人民群众的生命放在第一位的信息传递给灾区民众的同时，已心系灾区民众的安置和重建的大任。 一个经历了共和国两次大地震、有着42年党龄的老支书，在基层党组受到严重损害的危难之际挺身而出，带领当地群众积极展开自救，并和32年前自己亲手从地震废墟中救出的一名唐山自愿者意外重逢，他们的两次经历，折射出共和国当今的强盛国力，他们由衷地发出感慨：自己有一个强大的祖国。 刘劲，一个军人，不顾自己的妻子即将临产，毅然加入向震中汶川冒死挺进的突击队伍；在赶往震中的途中，在一个孤零零的废墟前，一个大娘的行为让他和他的战友们深受震撼：这处废墟是一个小学，就一个班，她和丈夫在这里坚守了28年，她的丈夫既是老师又是校长，地震发生时，老伴为了救自己的学生被埋在废墟里；老伴的遗体早已被挖出，但大娘却守着废墟不停地寻找着，她在找一面国旗，一面老伴坚持升了28年的红旗，她想再替老伴升一次旗；所有的战士被感动了，他们在废墟上找到了那面旗帜，并在废墟上庄严地举行了升旗仪式；最终，身负重伤的刘劲和即将分娩的妻子在医院的手术室外重逢； 宋丽，一个家在汶川的大学生，在没有亲人任何消息的情况下，当得知前线指挥部急于打通通往汶川的空中救援通道时，通过互联网，及时提供了供直升机降落的准确位置，为 救援行动赢取了宝贵的时间。 在地震的废墟上，林小雄和赶到的突击队开始了生命的营救；当董洁得知自己被埋的身下还有几个学生，当知道自己被埋的位置正好是唯一的生命出口时，董洁毅然放弃了对自己的救援，并亲手锯掉了自己的双腿。 坚守了五十多个小时直播的沈小昵终于打通了小雄的电话，当她问到董洁时，小雄语气异常平静地告诉她：天使在回天堂的路上；得知这一消息时，积在心中许久的恐惧、担忧一下子突然释放了，沈小昵伏在自己的办公桌上，失声痛哭。 第一架救援直升机在震中降落了，副省长林毅赶到了！在震中的废墟上，父子重逢了，当他亲眼目睹儿子救人的身影，当他听闻掩埋在废墟下未过门的媳妇亲手锯掉自己的双腿用自己的死成全他人的生时，他被这一代人的行为震惊了，并以他们感到骄傲。	王媛可,孙敏,陈卫	李传锋	李传锋	6.4	 
3629261	泰山功夫	故事发生在民国初年的东岳泰山。 泰山刘氏武馆馆主刘文虎每年都以重金为诱饵设擂比赛。连续几年他都打败了前来挑战的武林高手。于是称霸称王，横行乡里，欺压百姓，抢占民女。泰山石头功传人石小义看在眼里，气在心里。 一年一度的泰山武术擂台赛如期举行，刘文虎又连挫几大高手后洋洋得意。这时，石小义跳上擂台与刘文虎展开了激烈地厮杀，他用祖传的石头功打败了刘文虎，用真正的泰山功夫教育了不可一世的刘文虎。继而在以后的比武中互相切磋武艺，共同提高武功，最后实现团结联合，构建和谐武林。	吴樾,魏玉海,许还幻	陶明喜	卓忠信	3.7	 
3633818	野店幽灵	美丽的张佳依和张佳平是一对相依为命的姐妹，姐姐佳依是小有名气的画家，此前一直与担任精神科医生的罗林相恋，并已到了谈婚论嫁的地步。佳平则是气质高雅的舞蹈演员，在姐姐的呵护下自由成长。某天，佳依突然失踪。而佳平接到一通神秘电话，要她来地处偏远的野店寻找姐姐。担心姐姐的安慰，佳平不能等姐夫出差归来，一个人独自出发了。野店所在地荒无人烟，此前还多次发生凌辱妇女的恶性案件。可是为了找到姐姐，佳平也只能硬着头皮走入阴森可怖的野店。在那里她见到了姐姐的画笔，更目击了可怕的幽灵。 姐姐失踪的背后，包藏着一个险恶的阴谋……©豆瓣	于福慧,沈冠初,孙达生	贺米生	徐广顺	6.2	 
